0,1,2,3
1342,0,700,0.977793077226086
1342,0,700,0.977793077226086
1341,0,700,0.977795393308333
1341,0,700,0.977795393308333
1340,0,700,0.9777977226753212
1340,0,700,0.9777977226753212
1339,0,700,0.9778000653627422
1339,0,700,0.9778000653627422
1338,0,700,0.9778024214063887
1338,0,700,0.9778024214063887
1337,0,700,0.9778047908421563
1337,0,700,0.9778047908421563
1336,0,700,0.9778071737060423
1336,0,700,0.9778071737060423
1335,0,700,0.9778095700341466
1335,0,700,0.9778095700341466
1334,0,700,0.977811979862672
1334,0,700,0.977811979862672
1333,0,700,0.977814403227925
1333,0,700,0.977814403227925
1332,0,700,0.9778168401663152
1332,0,700,0.9778168401663152
1331,0,700,0.9778192907143564
1331,0,700,0.9778192907143564
1330,0,700,0.9778217549086666
1330,0,700,0.9778217549086666
1329,0,700,0.9778242327859683
1329,0,700,0.9778242327859683
1328,0,700,0.9778267243830894
1328,0,700,0.9778267243830894
1327,0,700,0.9778292297369628
1327,0,700,0.9778292297369628
1326,0,700,0.9778317488846265
1326,0,700,0.9778317488846265
1325,0,700,0.9778342818632253
1325,0,700,0.9778342818632253
1324,0,700,0.9778368287100101
1324,0,700,0.9778368287100101
1323,0,700,0.9778393894623381
1323,0,700,0.9778393894623381
1322,0,700,0.9778419641576732
1322,0,700,0.9778419641576732
1321,0,700,0.9778445528335882
1321,0,700,0.9778445528335882
1320,0,700,0.9778471555277622
1320,0,700,0.9778471555277622
1319,0,700,0.9778497722779824
1319,0,700,0.9778497722779824
1318,0,700,0.9778524031221448
1318,0,700,0.9778524031221448
1317,0,700,0.9778550480982544
1317,0,700,0.9778550480982544
1316,0,700,0.9778577072444244
1316,0,700,0.9778577072444244
1315,0,700,0.9778603805988783
1315,0,700,0.9778603805988783
1314,0,700,0.977863068199949
1314,0,700,0.977863068199949
1313,0,700,0.9778657700860796
1313,0,700,0.9778657700860796
1312,0,700,0.9778684862958242
1312,0,700,0.9778684862958242
1311,0,700,0.9778712168678466
1311,0,700,0.9778712168678466
1310,0,700,0.9778739618409231
1310,0,700,0.9778739618409231
1309,0,700,0.9778767212539411
1309,0,700,0.9778767212539411
1308,0,700,0.9778794951458997
1308,0,700,0.9778794951458997
1307,0,700,0.9778822835559109
1307,0,700,0.9778822835559109
1306,0,700,0.9778850865231988
1306,0,700,0.9778850865231988
1305,0,700,0.9778879040871008
1305,0,700,0.9778879040871008
1304,0,700,0.977890736287068
1304,0,700,0.977890736287068
1303,0,700,0.9778935831626652
1303,0,700,0.9778935831626652
1302,0,700,0.9778964447535708
1302,0,700,0.9778964447535708
1301,0,700,0.9778993210995787
1301,0,700,0.9778993210995787
1300,0,700,0.9779022122405967
1300,0,700,0.9779022122405967
1299,0,700,0.9779051182166486
1299,0,700,0.9779051182166486
1298,0,700,0.9779080390678739
1298,0,700,0.9779080390678739
1297,0,700,0.9779109748345279
1297,0,700,0.9779109748345279
1296,0,700,0.9779139255569821
1296,0,700,0.9779139255569821
1295,0,700,0.9779168912757252
1295,0,700,0.9779168912757252
1294,0,700,0.9779198720313628
1294,0,700,0.9779198720313628
1293,0,700,0.9779228678646188
1293,0,700,0.9779228678646188
1292,0,700,0.9779258788163337
1292,0,700,0.9779258788163337
1291,0,700,0.9779289049274676
1291,0,700,0.9779289049274676
1290,0,700,0.9779319462390992
1290,0,700,0.9779319462390992
1289,0,700,0.9779350027924257
1289,0,700,0.9779350027924257
1288,0,700,0.9779380746287638
1288,0,700,0.9779380746287638
1287,0,700,0.977941161789551
1287,0,700,0.977941161789551
1286,0,700,0.9779442643163442
1286,0,700,0.9779442643163442
1285,0,700,0.9779473822508213
1285,0,700,0.9779473822508213
1284,0,700,0.9779505156347817
1284,0,700,0.9779505156347817
1283,0,700,0.9779536645101461
1283,0,700,0.9779536645101461
1282,0,700,0.9779568289189564
1282,0,700,0.9779568289189564
1281,0,700,0.9779600089033776
1281,0,700,0.9779600089033776
1280,0,700,0.9779632045056972
1280,0,700,0.9779632045056972
1279,0,700,0.9779664157683254
1279,0,700,0.9779664157683254
1278,0,700,0.9779696427337967
1278,0,700,0.9779696427337967
1277,0,700,0.9779728854447689
1277,0,700,0.9779728854447689
1276,0,700,0.9779761439440242
1276,0,700,0.9779761439440242
1275,0,700,0.9779794182744701
1275,0,700,0.9779794182744701
1274,0,700,0.977982708479138
1274,0,700,0.977982708479138
1273,0,700,0.9779860146011865
1273,0,700,0.9779860146011865
1272,0,700,0.9779893366838985
1272,0,700,0.9779893366838985
1271,0,700,0.9779926747706851
1271,0,700,0.9779926747706851
1270,0,700,0.9779960289050823
1270,0,700,0.9779960289050823
1269,0,700,0.9779993991307551
1269,0,700,0.9779993991307551
1268,0,700,0.9780027854914947
1268,0,700,0.9780027854914947
1267,0,700,0.9780061880312213
1267,0,700,0.9780061880312213
1266,0,700,0.9780096067939832
1266,0,700,0.9780096067939832
1265,0,700,0.978013041823958
1265,0,700,0.978013041823958
1264,0,700,0.978016493165452
1264,0,700,0.978016493165452
1263,0,700,0.9780199608629019
1263,0,700,0.9780199608629019
1262,0,700,0.9780234449608745
1262,0,700,0.9780234449608745
1261,0,700,0.9780269455040671
1261,0,700,0.9780269455040671
1260,0,700,0.9780304625373079
1260,0,700,0.9780304625373079
1259,0,700,0.9780339961055574
1259,0,700,0.9780339961055574
1258,0,700,0.978037546253907
